_id,tags,software,course_num,course_name,course_back,students,teacher,course_url,course_time,get_time,course_info,permission,teacher_url,push_time,category,provide_data,course_page_url,core,teacher_title,suit_people,level
ObjectId(5896a51905d3492d308ae35b),Node.js/Redis,无特殊要求,3,在 Node.js 中使用 Redis,在 Web 开发中， Redis 是一个相当重要的工具，它已经不仅仅用于缓存，还被直接用做数据库，充当消息中介等。想要构建高性能、高吞吐的 Node.js 应用，利用好 Redis 是非常重要的途经。,7139,Sid,http://www.jikexueyuan.com/course/2301.html,37,2017-02-04 11:29:14,本课程主要介绍 Redis 在 Node.js 中的使用，包括 Reids 的简单介绍，主要功能的使用，以及实际项目中 Reids 代码的组织。,public,http://my.jikexueyuan.com/sid/record/,2015-11-27,Node.js 基础,是,http://www.jikexueyuan.com/course/?pageNum=17,1.Redis 基本介绍2.Redis 的基本使用3.Express 项目中 Redis 代码的组织,极客学院签约布道师,Node.js 基础开发者        ,中级
ObjectId(5896a51905d3492d308ae35c),Apache Camel,无,1,我和 Apache Camel 这些年,2015年10月24日-25日，全球最大的开源软件基金会 Apache Software Foundation（目前有超过200个以上的项目，从20年前起步的 Apache Web Server，到目前最火爆的云计算（Mesos，CloudStack..），数据库（Cassandra，HBase， ClouchDB..），大数据（Hadoop，Spark，Storm..），开发语言/框架等等），与开源社携手举办线下+线上的 Apapche Roadshow 2015 - China，本课程为其会议内容的一部分——阿帕奇项目亮点。,3156,极客学院_NR,http://www.jikexueyuan.com/course/2302.html,23,2017-02-04 11:29:19,主讲人：姜宁，OneAPM 杰出软件工程师，Apache Camel 项目的主要维护者本课题主要对 Apache Camel 及其发布历史进行介绍，并对企业集成 & 消息路由、Camel 新功能进行详细讲解。,public,http://my.jikexueyuan.com/0yVXPkakV/record/,2015-11-27,Hadoop,否,http://www.jikexueyuan.com/course/?pageNum=17,1.Apache Camel 发布历史2.Apache Camel 是什么3.企业集成 &amp; 消息路由4.Camel 新功能5.个人体会,极客学院金牌布道师,数据工程师，数据分析师        ,初级
ObjectId(5896a51905d3492d308ae35d),Tomcat/WEB应用服务器,Tomcat 8,3,Tomcat 虚拟目录配置,Tomcat 是一个免费的基于 JAVA 的开源 Web 应用服务器。由于它拥有先进的技术、稳定的性能以及良好的扩展性，深受 JAVA 开发者的喜爱以及得到众多软件开发商的认可，成为目前比较流行的 Web 应用服务器。,3191,luolongfei,http://www.jikexueyuan.com/course/2303.html,31,2017-02-04 11:29:22,本课程介绍 WEB 虚拟目录的概念与原理，通过实例讲解如何配置 WEB 站点的根目录以及虚拟子目录，最后介绍WEB应用的部署描述符以及默认的网页。,public,http://my.jikexueyuan.com/0NjPWqjVa/record/,2015-11-30,JSP,是,http://www.jikexueyuan.com/course/?pageNum=17,1.虚拟WEB目录的概念与原理2.设置WEB站点的根目录和虚拟子目录3.部署描述符与目录的默认网页,极客学院签约布道师,JAVA WEB 开发工程师、运维工程师        ,中级
ObjectId(5896a51905d3492d308ae35e),Photoshop/UI设计/网页设计/ps/平面设计/图像调整/色阶/曲线,Windows，Mac,3,Photoshop——图像调整1,Adobe Photoshop，简称 “PS”，是由 Adobe Systems 开发和发行的图像处理软件。Photoshop 主要处理以像素所构成的数字图像。使用其众多的编修与绘图工具，可以有效地进行图片编辑工作。它有很多功能，在图像、图形、文字、视频和出版等各方面都有涉及。通过全面系统讲解图像调整工具的属性与运用，讲解直方图的原理，让学员深入了解 Photoshop 图像调整技巧，能够对图片色彩进行初步处理。,3990,LAOBAIMA,http://www.jikexueyuan.com/course/2304.html,54,2017-02-04 11:29:26,本课程为图像调整部分的第1课，主要讲解亮度/对比度、色阶两个图像调整入门工具的原理与使用，帮助学员初步掌握图像调整的运用技巧；并讲解直方图的原理，演示如何通过查看直方图了解图片的色调偏差，为深入学习图片处理打好基础。,public,http://my.jikexueyuan.com/laobaima/record/,2015-11-30,Photoshop,是,http://www.jikexueyuan.com/course/?pageNum=17,1.调整图层创建2.亮度/对比度调整3.直方图原理与案例演示4.色阶调整,"极客学院签约布道师
",具备一定 Photoshop 基础的学员        ,中级
ObjectId(5896a51905d3492d308ae35f),Xcode 7/Swift2.0/ iOS 9/Adaptive Layout/Auto Layout/Size Classes,Xcode 7，OS X EI Capitan,3,利用 Adaptive Layout 设计用户界面之 UI 设计进阶,Adaptive Layout 不仅可以为特定的设备屏幕创建特定的约束，还可以针对特定的 Size Classes 安装或卸载特定的界面元素，以及显示特定的图片。Xcode 7 中对于用户界面搭建的高度定制化可以让开发者更加灵活、有效地进行 UI 设计。,2882,刘铭—iOS,http://www.jikexueyuan.com/course/2305.html,49,2017-02-04 11:29:29,本课程基于 Master-Detail 应用程序模板，介绍如何创建一个可以显示多个城市及各个城市今后若干天温度的用户界面。基于 Adaptive Layout 特性使得该用户界面可以根据不同的 iOS 设备和方向呈现出特定的显示效果，达到高度的定制化。,public,http://my.jikexueyuan.com/liuming/record/,2015-11-30,iOS,是,http://www.jikexueyuan.com/course/?pageNum=17,1.单元格的自调整大小2.有条件的安装视图3.Size Classes 的重写4.与Size Classes 相关的图片操作5.隐藏导航栏,极客学院签约布道师,iOS 初学者，iOS 中级程序员        ,中级
ObjectId(5896a51905d3492d308ae360),面试题/Java数据结构,MyEclipse 10,5,名企数据结构面试题之链表（下）,链表的综合题，往往会使用遍历、逆置、调整指针、新建节点等基本策略，又经常和旋转、回文、划分、洗牌等趣味性操作结合在一起。本课程精讲5道经典面试题，并总结解题规律，使大家能够融会贯通，在解决链表相关综合问题时举一反三。,2503,subVoid,http://www.jikexueyuan.com/course/2306.html,48,2017-02-04 11:29:32,本课程介绍链表的相关综合面试题，讲解旋转链表、回文链表、链表划分、链表洗牌等问题，并总结解题规律，让大家掌握链表相关综合题的常用解法。,public,http://my.jikexueyuan.com/subvoid/record/,2015-11-30,数据结构,是,http://www.jikexueyuan.com/course/?pageNum=17,1.旋转链表2.回文链表3.交换链表的相邻节点4.链表划分5.链表洗牌,极客学院签约布道师,有Java/数据结构理论基础的学员        ,中级
ObjectId(5896a51905d3492d308ae361),HBase/HBase概述/HBase入门,Centos6.4,5,MapReduce on HBase,在企业中，经常需要把各种数据源导入进 HBase 中，本课时讲解一些最常用的导入方式，以及如何与 MapReduce 进行集成，让大家能掌握 HBase 数据的导入与导出。,2978,Wil1,http://www.jikexueyuan.com/course/2314.html,69,2017-02-04 11:29:39,本课程主要讲解如何集成 HBase 与 MapReduce 进行数据的迁移，并且最后通过跟踪源码进行分析数据的装载过程。,public,http://my.jikexueyuan.com/0zjPUUPaW/record/,2015-12-01,Hbase,是,http://www.jikexueyuan.com/course/?pageNum=17,1.HBase内置 MapReduce 工具使用2.HBase 表当作数据源和数据目标的处理3.普通导入方式与 bulk load 导入4.bulk load 执行流程,极客学院签约布道师,具有Linux、JAVA SE、Hadoop 基础        ,高级
ObjectId(5896a51905d3492d308ae362),PHP魔术方法/PHP面向对象,windows+wamp,5,PHP面向对象程序设计之封装性,封装性是面向对象编程中的三大特性之一，封装就是把对象中的成员属性和成员方法加上访问修饰符，使其尽可能隐藏对象的内部细节，以达到对成员的访问控制。,3363,weizheaina,http://www.jikexueyuan.com/course/2313.html,55,2017-02-04 11:29:42,本课程主要学习面向对象三大特性中的封装性，从封装所用的修饰符到封装后的访问都详细做了讲解。最后用实例代码讲解了与封装有关的魔术方法。,public,http://my.jikexueyuan.com/whl/record/,2015-12-01,PHP 基础,是,http://www.jikexueyuan.com/course/?pageNum=17,1.设置私有成员与私有成员的访问2.__set() 魔术方法3.__get() 魔术方法4.__isset() 魔术方法5.__unset() 魔术方法,极客学院签约布道师,在校大学生、编程爱好者、入门 PHP 程序员        ,中级
ObjectId(5896a51905d3492d308ae363),Ext JS/Bootstrap、jQuery/Ext JS SDK 的安装/Sencha Cmd 的安装,Sublime Text,5,初识 Ext JS,Ext JS 在大型 Web App 的前端展示中使用较多，具有极其丰富的控件库课和完整的自有体系。其特点是完全采用 JavaSript 进行编写，采用组件化结构。此次课程我们将简要了解下 Ext JS 的特点，以及如何开始一个 Ext JS 工程。,4839,tommychen1228,http://www.jikexueyuan.com/course/2311.html,40,2017-02-04 11:29:44,本课程将带领大家从视觉上直观的感觉 Ext JS 是什么，能解决什么问题，和其他的前端框架有什么区别。同时带领大家编写一个来自 Ext JS 的 Hello World，踏入 Ext JS 的世界。,public,http://my.jikexueyuan.com/tommychen1228/record/,2015-12-01,Ext JS,是,http://www.jikexueyuan.com/course/?pageNum=16,1.Ext JS 简介和官方的 App 实例2.Ext JS 和 Bootstrap、jQuery 的区别3.Ext JS SDK 的安装4.Sencha Cmd 的安装5.Sencha Cmd 的创建 App6.Sencha Cmd 对 App 进行 build,极客学院签约布道师,具 JavaScript、HTML 基础的前端开发者，以及一颗热爱 coding 的心        ,初级
ObjectId(5896a51905d3492d308ae364),Android UiAutomator/自动化测试/自动化框架/自动化测试原理,"Android Studio,JDK1.7,SDK",3,Android UiAutomator2 Until,本课程学习 Android 测试支持库中的 Until 类，用于循环查找某些元素或者组件条件等。有搜索条件，状态条件，事件条件等三种快捷的条件方式。主要使用在如判断一个对象是否出现，判断新页面是否打开，判断滑动列表是否滚动底部，判断组件是否在特定状态等。,2458,fan2597,http://www.jikexueyuan.com/course/2310.html,34,2017-02-04 11:29:48,Android 测试支持库，封装了一个全新的 Until 类，用于循环查找某些元素或者组件条件等。Until 中有搜索条件，状态条件，事件条件等三种快捷的条件方式。类中所有方法都是静态方法，可以直接调用，使用非常的方便。主要使用在如判断一个对象是否出现，判断新页面是否打开，判断滑动列表是否滚动底部，判断组件是否在特定状态等。,public,http://my.jikexueyuan.com/runui/record/,2015-12-01,自动化测试,是,http://www.jikexueyuan.com/course/?pageNum=16,1.状态条件2.搜索条件3.事件条件,极客学院签约布道师,"Android 测试,Android 开发        ",初级
ObjectId(5896a51905d3492d308ae365),Audits/Chrome/Timeline/Profiles/前端调试,Chrome,5,前端开发高级调试,很多同学开发前端很多年调试一直主要就是用Console以及NetWork和审查元素进行调试，实则作为高级前端开发人员必须要掌握深层次的调试，比如重绘重排FPS等等。本节课带大家深入的学习前端调试。,8239,Ijason_zj,http://www.jikexueyuan.com/course/2308.html,66,2017-02-04 11:29:53,本课程介绍前端开发高级调试技巧。Google Chrome浏览器出来之前，FireFox的的插件非常丰富，更因为FireFox有强大的Firebug，对于前端开发可谓神器。后来由于开发Chrome的插件(现在的FaWave)，且益于Google V8的快速，和对HTML5和CSS3的支持比较完善，html类的富客户端应用Chrome上无论是流畅性还是呈现的效果，都是比较出色，对于开发者更可谓一大利器。本节课主要给大家介绍Audits、Timeline、Profiles这三个面板掌握深入的调试技巧。,public,http://my.jikexueyuan.com/ijasonzj/record/,2015-12-01,技术前瞻,是,http://www.jikexueyuan.com/course/?pageNum=16,1.断点以及捕捉事件绑定2.Audits和Chrome性能插件3.Timeline掌控帧渲染模式4.Profiles分析具体问题,极客学院金牌布道师,有一定经验的前端开发人员        ,高级
ObjectId(5896a51905d3492d308ae366),企业应用/App制作/个性化定制,FileMaker,5,FileMaker 14 高级教学（二）FileMaker 设计界面,在 FileMaker Pro 中布局是展现和管理数据的主要方式，也被看作是用户的最终界面。布局有各种不同的风格和规格，用户可以根据自己的商业需求和设计理念来自定义设计自己的界面，可以是简洁清晰的样式，也可以有丰富、美观甚至是可爱的界面设计风格。,2895,FileMaker,http://www.jikexueyuan.com/course/2315.html,41,2017-02-04 11:29:56,本章我们将学习怎样快速创建合理美观的布局。学习完本章，我们将了解怎样快速新建并管理布局，怎样根据不同的平台选择布局的模式，怎样使用布局中多变的小工具以及了解值列表的使用方法和控件风格的变化和最终在布局上的展示效果。,public,http://my.jikexueyuan.com/filemaker/record/,2015-12-02,FileMaker,是,http://www.jikexueyuan.com/course/?pageNum=16,1. 学习怎样设计布局，并用默认主题快速创建布局。2. 学习新建和管理布局。3. 学习怎样设置控件风格和值列表。4. 了解滑动控件、弹出框按钮以及web查看器。5. 学习为不同的设备创建合适的界面。,官方合作课程,所有人        ,初级
ObjectId(5896a51905d3492d308ae367),Xcode 7/ iOS 9/Adaptive Layout/Auto Layout/Size Classes/swift 2.0,Xcode 7，OS X EI Capitan,3,利用 Adaptive Layout 设计用户界面之 UI 设计高阶,UITraitCollection 类是一组用于描述包括水平和垂直方向的 Size Classes、屏幕比例和设备 idiom 在内的特征环境，通过它的封装可以更加灵活地对用户界面进行布局和个性化设置。,3165,刘铭—iOS,http://www.jikexueyuan.com/course/2316.html,22,2017-02-04 11:29:59,本课程基于 Weather App 项目，借助 Adaptive Layout 的 UITraitCollection 类重写 Size Classes，实现在特定的 iOS 设备类别中呈现特定的布局效果。,public,http://my.jikexueyuan.com/liuming/record/,2015-12-02,iOS,是,http://www.jikexueyuan.com/course/?pageNum=16,1.Size Classes 的重写2.与 Size Classes 相关的图片操作3.隐藏导航栏并通过 Size Classes 设置导航栏中文字的字体与字号,极客学院签约布道师,iOS 中级程序员        ,中级
